Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Ansprechpartner-Name,Ansprechpartner-Telefon,Webseite-Einrichtung,E-Mail-Einrichtung,Telefon-Einrichtung,Fax-Einrichtung,Interviewer-Name,Datum-letzter-Befragung,Longitude,Latitude,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Rampe-Steigung,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Aufzug-Wendekreis-bei-Ausstieg,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Stuetzgriff-neben-WC-vorhanden,Stuetzgriff-neben-WC-links-klappbar,Stuetzgriff-neben-WC-rechts-klappbar,Aktivierung-Amatur-Waschbecken-Toilettenkabine,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort,Freigegeben,ID
Bildung,"Evangelisch Reformierte Kirche zu Leipzig",partly,false,false,partly,"Tröndlinring 7",04105,Leipzig,"Kanzlei: Mo, Di, Do  9-16 Uhr, Mi: 9-17 Uhr, Fr 9-12 Uhr
und nach Vereinbarung zu jeder Zeit. 
Gottesdienst So: 10 Uhr","Pfarrer Schein Tel: 9 80 05 12, Pfarrer Sierers Te.: 5 21 35 87","Pfarrer Schein Tel: 9 80 05 12, Pfarrer Sierers Te.: 5 21 35 87","www.reformiert-leipzig.de

mail@reformiert-leipzig.de","www.reformiert-leipzig.de

mail@reformiert-leipzig.de","(0341) 9 80 05 12","(0341) 9 80 88 22",schriftl.,"22.04.1996 00:00:00",12.37307,51.34469,true,true,1,false,0,,true,1,18,false,false,false,true,,true,150,20,180,false,false,false,13.37,true,"am Eingang Gemeindehaus",true,150,157,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,104,true,false,"0,00000000e+00",162,205,55,82,55,42,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,true,false,true,"Rollstuhlfahrer bitte vorab melden, damit Rampe über 5 Stufen im Mittelbau angelegt werden kann;
Hörschleifen für Hörbehinderte in der Kirche vorhanden.
Kopfhörer können zur Verfügung gestellt werden.",true,evangelisch-reformierte-kirche-zu-leipzig-troendlinring-7-04105-leipzig-017d0e71
Bildung,"Freie evangelische Gemeinde Leipzig",partly,false,false,partly,"Rossplatz 8+9",04103,Leipzig,,"Herr Kirsch","Herr Kirsch","im Ringcafè (EG);
Internet: www.ring-cafe.de","im Ringcafè (EG);
Internet: www.ring-cafe.de","(0341) 6 88 88 54",,Naumann,"02.05.2006 00:00:00",12.3807434,51.336015,false,false,0,false,0,,true,1,12,false,false,false,false,,false,0,0,0,false,false,false,-,true,,false,0,120,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,86,true,false,"0,00000000e+00",150,150,68,98,68,101,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,true,true,true,"verschiedene Angebote für unterschiedliche Gruppen siehe Aushang;
Liedtexte werden per Beamer gezeigt;
Gehörlosengottesdienst an jedem 1. Samstag im Monat 15 Uhr (Eingang dann über Hintereingang mit 4 Stufen);",true,freie-evangelische-gemeinde-leipzig-rossplatz-8+9-04103-leipzig-92e3ba0e
Bildung,Friedenskirche,false,false,false,false,"Kirchplatz 9",04155,Leipzig,"Mai - September:  täglich  15.00 - 18.00 Uhr

Gemeindebüro: Di, Fr 9 - 12 Uhr, Mi 15 - 18 Uhr","Fr. Niemann","Fr. Niemann","Ev.-Luth. Michaelis-Friedens-Kirchgemeinde
www.michaelis-friedens.de
michaelis-friedens@t-online.de","Ev.-Luth. Michaelis-Friedens-Kirchgemeinde
www.michaelis-friedens.de
michaelis-friedens@t-online.de","(0341) 5 64 55 09","(0341) 5 64 55 13",schriftl.,"05.08.1999 00:00:00",12.3692095,51.3584485,true,true,0,true,1,,true,7,16,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,200,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,false,0,0,false,false,false,80,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,,true,friedenskirche-kirchplatz-9-04155-leipzig-492f8f2f
Bildung,"Katholische Studentengemeinde Leipzig",false,false,false,false,"Floßplatz 32",04107,Leipzig,,,,"www.ksg-leipzig.de

ksg@ksg-leipzig.de","www.ksg-leipzig.de

ksg@ksg-leipzig.de","(0341) 2 13 05 50",,,,12.3710808,51.3308372,false,false,0,false,0,,true,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,0,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,katholische-studentengemeinde-leipzig-flossplatz-32-04107-leipzig-492f8f2f
Bildung,"Kirche zum Heiligen Kreuz, ev.- luth.",false,false,false,false,"Neustädter Markt 8",04315,Leipzig,"Mo: 16-18 Uhr, Di: 14-18 Uhr, Do und Fr: 10-12 Uhr",Tuttas,Tuttas,www.heilig-kreuz-leipzig.de,www.heilig-kreuz-leipzig.de,"(0341) 6 88 51 62","(0341) 6 88 51 62",,,12.4036041,51.3478888,false,false,0,false,0,,true,6,16,true,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,220,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,"Hilfe durch Gemeindemitglieder möglich;
Hausbesuch mit Abendmahl möglich;",true,kirche-zum-heiligen-kreuz-ev.-luth.-neustaedter-markt-8-04315-leipzig-ffc1dcad
Bildung,"Kirchgemeinde St. Laurentius Leipzig/Leutzsch",fully,false,false,false,"William-Zipperer-Str. 149",04179,Leipzig,"Gottesdienste So und feiertags: 9.30 Uhr,  
Pfarramt:  Di: 10 -12 Uhr,  Do 15 - 18 Uhr",,,"www.kirchgemeinde-leutzsch.de
pfarramt@kirchgemeinde-leutzsch.de","www.kirchgemeinde-leutzsch.de
pfarramt@kirchgemeinde-leutzsch.de","(0341) 4 41 51 01","(0341) 4 63 96 87","Thomas Zuleger","22.11.1994 00:00:00",12.31317,51.34889,true,true,0,true,1,Gemeindegelände,false,0,0,false,true,false,false,,false,0,0,0,false,false,false,-,false,,false,0,100,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,80,15,0,90,,ausreichend,true,false,false,0,0,false,false,false,10,false,false,"0,00000000e+00",150,150,0,95,0,95,true,false,false,,false,false,false,false,false,,true,kirchgemeinde-st.-laurentius-leipzig_leutzsch-william-zipperer-str.-149-04179-leipzig-7a890df3
Bildung,"Knauthainer Kirche",false,false,false,false,"Seumestr. 129",04249,Leipzig,"Pfarramt: Mo  9 - 12 Uhr;
Di  15 - 18 Uhr;
Do 13 - 16 Uhr
Fr  nach Vereinbarung
Pfarrersprechstunde: Di 16 - 18 Uhr","Herr Engel, Pfarrer Bauer","Herr Engel, Pfarrer Bauer","Internet: www.kirche-knauthain.de
info@kirche-knauthain.de","Internet: www.kirche-knauthain.de
info@kirche-knauthain.de","(0341) 4 28 35 33","(0341) 4 20 15 31","Roland Leißling","26.10.2006 00:00:00",12.31173,51.2755,false,false,,false,0,,false,7,18,true,true,false,true,"Schräge zum Eingang",true,550,126,50,false,true,false,23.11,false,,false,0,150,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,,true,knauthainer-kirche-seumestr.-129-04249-leipzig-492f8f2f
Bildung,"Landeskirchliche Gemeinschaft",false,false,false,false,"Comeniusstr. 28",04315,Leipzig,"Gemeindestunde April bis September 
So: 19 Uhr, Oktober bis März So: 16 Uhr","Prediger Siegfried Schneider","Prediger Siegfried Schneider","http://www.lkg-leipzig.de/

info@lkg-leipzig.de","http://www.lkg-leipzig.de/

info@lkg-leipzig.de","(0341) 23 95 93 71",,,,12.4010962,51.3413073,false,false,0,false,0,,true,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,0,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,landeskirchliche-gemeinschaft-comeniusstr.-28-04315-leipzig-492f8f2f
Bildung,"Markuskirchgemeinde Reudnitz",false,false,false,false,"Dresdner Str. 59",04317,Leipzig,"Di : 13.30 - 16 Uhr, Mi: 15-18 Uhr, 
So: 9.30 Uhr (Gottesdienst)","Pfarrer Sebastian Rebner","Pfarrer Sebastian Rebner","www.kirche-leipzig.de/?ID=4893&kirche_id=228&style=1

kg.leipzig_reudnitz@evlks.de","www.kirche-leipzig.de/?ID=4893&kirche_id=228&style=1

kg.leipzig_reudnitz@evlks.de","(0341) 6 88 04 28","(0341) 6 81 06 95","Silke Peschel","08.03.1995 00:00:00",12.4029574,51.3390214,false,false,0,false,0,,true,4,15,false,true,false,false,,false,0,0,0,false,false,false,-,false,,false,0,100,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,markuskirchgemeinde-reudnitz-dresdner-str.-59-04317-leipzig-492f8f2f
Bildung,"Nathanaelgemeinde, ev.-luth.",false,false,false,false,"Rietschelstr. 10 sowie 12 - 18",04177,Leipzig,"Kanzlei: Di 14 - 17 Uhr
Fr 9 - 12 Uhr","Pfarrer Führer","Pfarrer Führer","Leipzig - Lindenau
www.nathanaelgemeinde.de
info@nathanaelgemeinde.de","Leipzig - Lindenau
www.nathanaelgemeinde.de
info@nathanaelgemeinde.de","(0341) 4 20 61 99","(0341) 4 20 62 65","schiftl.,","22.07.1999 00:00:00",12.3288433,51.3430177,false,false,0,false,0,,true,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,0,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,"2 Behindertenparkplätze vor Rietschelstr. 4",true,nathanaelgemeinde-ev.-luth.-rietschelstr.-10-sowie-12-18-04177-leipzig-5318ccbd
Bildung,Paul-Gerhardt-Kirche,false,false,false,false,"Selnecker Str.",04277,Leipzig,,,,"www.kirche-leipzig.de/connewitz.loessnig
kg.leipzig_connewitz_loessnig@evlks.de","www.kirche-leipzig.de/connewitz.loessnig
kg.leipzig_connewitz_loessnig@evlks.de","(0341) 3 01 20 00 (Pfarramt Connewitz)","(0341) 3 91 86 64 (Pfarramt Connewitz",Naumann,"14.05.2014 00:00:00",12.3704467,51.3092894,false,false,0,false,0,,false,3,16,false,false,false,true,"linker Nebeneingang mit mobilen Spuren",true,270,48,0,false,false,false,17.87,false,,false,0,80,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,paul-gerhardt-kirche-selnecker-str.-04277-leipzig-492f8f2f
Bildung,"Raum der Stille",fully,false,false,partly,"Hainstr. 12-14",04107,Leipzig,"Infoladen und Raum der Stille:
Mo - Fr  11.00 - 19.00 Uhr
Sa 11 - 16 Uhr","Hermann Kügler, Erich Heider","Hermann Kügler, Erich Heider","Kontaktstelle der katholischen Kirche Leipzig für Lebens- und Glaubensfragen

E-Mail: orientierung.leipzig@jesuiten.org
Internet: www.orientierung-leipzig.de","Kontaktstelle der katholischen Kirche Leipzig für Lebens- und Glaubensfragen

E-Mail: orientierung.leipzig@jesuiten.org
Internet: www.orientierung-leipzig.de","(0341) 2 12 57 04","(0341) 14 99 00 70",Pietruschka,"14.12.2001 00:00:00",12.37365,51.34229,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,90,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,false,0,0,false,false,false,100,true,true,"8,00000000e+01",100,220,60,60,60,70,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,false,false,true,"Angebote zu den Bereichen Religion und  Weltanschauung; Lebenshilfe und Meditation",true,raum-der-stille-hainstr.-12-14-04107-leipzig-0d8e40be
Bildung,"St. Martin - Katholische Pfarrei",partly,false,false,partly,"Kolpingweg 1",04209,Leipzig,"Büro: Mo, Di, Mi, Do  9 - 12 Uhr
Di 14 - 18 Uhr",,,"www.st-martin-leipzig.de
buero@st-martin-leipzig.de","www.st-martin-leipzig.de
buero@st-martin-leipzig.de","(0341) 4 11 21 44","(0341) 4 11 21 48","R. Rozynek, S. Brüssow, M. Bode","01.03.1995 00:00:00",12.2795279,51.3128382,true,true,0,true,1,"vor der Kirche",true,4,16,false,false,false,true,,true,400,38,174,false,false,false,9.51,true,"links am Eingang",false,130,158,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,95,false,false,"0,00000000e+00",107,168,68,58,68,77,true,true,true,,false,false,false,false,true,"Hilfe in der Kirche möglich.",true,st.-martin-katholische-pfarrei-kolpingweg-1-04209-leipzig-c941b02f
Bildung,"Tempel der indischen Sikhs-Gemeinde",false,false,false,false,"Johannes-Kärner-Str. 1",04328,Leipzig,"täglich von 8.00 - 20.00 Uhr","Vereinsvorsitzender Baldev Singh Bajwa","Vereinsvorsitzender Baldev Singh Bajwa","Verein Gurdwara Gurmat Parchar Leipzig

Internet: www.sikh-religion.de","Verein Gurdwara Gurmat Parchar Leipzig

Internet: www.sikh-religion.de","(0341) 441 41 60",,"Naumann LVZ","14.06.2004 00:00:00",12.451767,51.3459681,false,false,0,false,0,,true,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,0,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,"Zutritt nur barfuß (Socken sind erlaubt);
Kopfbedeckung (wird auch angeboten);
striktes Tabak- und Alkoholverbot",true,tempel-der-indischen-sikhs-gemeinde-johannes-kaerner-str.-1-04328-leipzig-98d9904b
Bildung,Thomaskirche,partly,false,false,false,"Thomaskirchhof 18",04109,Leipzig,"täglich 9 - 18 Uhr;
Gottesdienste sonntags 9.30 und 18 Uhr;
Motetten / Orgelvespern freitags 18 Uhr, samstags 15 Uhr;",,,"Internet: www.thomaskirche.org
E-Mail: info@thomaskirche.org","Internet: www.thomaskirche.org
E-Mail: info@thomaskirche.org","(0341) 222 24 0","(0341) 222 24 105",Naumann,"21.06.2007 00:00:00",12.37221,51.339073,true,true,4,false,0,,false,0,0,false,false,false,true,"Südsakristei am Thomaskirchhof in Höhe der Burgstraße;",false,0,0,0,false,false,false,-,false,,false,0,86,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,true,13,15,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,true,true,false,"zweiter Türflügel kann im Bedarfsfall geöffnet werden; 
Induktionsschleifen im Mittelschiff links sowie im rechten und linken Längsschiff;
WC-Anlage nur über 13 Stufen unterhalb der Kirche erreichbar, Tastmodell vor Kirche",true,thomaskirche-thomaskirchhof-18-04109-leipzig-3d9bb292
Bildung,"Trinitatiskirche - Anger-Crottendorf",fully,false,false,partly,"Theodor-Neubauer-Str. 16",04318,Leipzig,"Gottesdienste So 10.00 Uhr
Pfarramt Sellerhäuser Str. 7:
Di 16 - 18 Uhr
Do 9 - 11 Uhr","Pfarrer Hammermüller","Pfarrer Hammermüller","www.anger-crottendorf.de
kg.leipzig_anger_crottendorf@evlks.de","www.anger-crottendorf.de
kg.leipzig_anger_crottendorf@evlks.de","(0341) 6 88 03 35","(0341) 6 88 03 35","R. Sondershaus","14.12.1999 00:00:00",12.41299,51.33537,true,true,0,true,1,,false,3,15,false,true,false,false,,true,770,45,135,true,true,true,5.85,false,,false,0,143,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,true,false,0,0,false,false,false,85,true,true,"4,00000000e+01",130,140,55,113,55,24,true,true,true,https://github.com/AKSW/leds-asp-f-ontologies/raw/master/ontologies/building/ontology.ttl#LeverArm,false,true,true,true,true,"Schrifttafeln mit Großschrift,
Gesangbücher mit Großschrift;
Infrarot-Anlage für Hörgeräteträger;",true,trinitatiskirche-anger-crottendorf-theodor-neubauer-str.-16-04318-leipzig-87aa3386
Bildung,"Versöhnungskirche Gohlis",partly,false,false,false,"Franz-Mehring-Str. 44/Viertelsweg",04157,Leipzig,"Pfarramt im Dietrich-Bonhoefer-Haus, Hans-Oster-Str. 16:
Mi 10.00 - 12.00 Uhr und 13.00 - 18.00 Uhr
Do 10.00 - 12.00 Uhr",,,"versoehnungs-gemeinde.de

pfarramt@versoehnungsgemeinde.de","versoehnungs-gemeinde.de

pfarramt@versoehnungsgemeinde.de","(0341) 9 01 41 95","(0341) 9 12 88 01",Naumann,"20.05.2014 00:00:00",12.3685348,51.3716866,false,false,0,false,0,,true,8,16,true,true,false,true,"Seiteneingang Franz-Mehring-Str. 44 über gepflasterte Schräge",true,1491,175,100,false,false,false,11.76,false,,false,0,97,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,false,0,0,false,false,false,68,false,false,"0,00000000e+00",0,0,0,60,0,60,false,false,false,,false,false,true,false,true,"Hilfe durch Gemeindemitglieder möglich;
Hörhilfen eingebaut.",true,versoehnungskirche-gohlis-franz-mehring-str.-44_viertelsweg-04157-leipzig-88f8b545
Bildung,"Alfred-Kunze-Sportplatz (Fußball)",fully,false,false,false,"Am Sportpark 2",04179,Leipzig,,"Herr Mende","Herr Mende","im Alfred-Kunze-Sportpark

FC Sachsen Leipzig 1990 e.V.

Internet: www.fc-sachsen.de
E-Mail: post@fc-sachsen.de","im Alfred-Kunze-Sportpark

FC Sachsen Leipzig 1990 e.V.

Internet: www.fc-sachsen.de
E-Mail: post@fc-sachsen.de","(0341) 45 33 30","(0341) 4 53 33 10","S. Wolf","02.04.2003 00:00:00",12.308,51.3578,true,true,0,true,0,,false,7,15,true,true,false,true,"Spielereingang rechts vom Hauptgebäude",false,0,0,0,false,false,false,-,false,,false,0,147,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,"Hilfestellung nach vorherigem Anruf in der Geschäftsstelle",true,alfred-kunze-sportplatz-fussball-am-sportpark-2-04179-leipzig-2c4f49d0
Bildung,August-Bebel-Kampfbahn,fully,false,false,false,"An der Elster 35",04159,Leipzig,,,,"Barrierefreie Sportstätte mit öffentlicher Nutzung
TSV 1893 Wahren e.V.
Www.tsv-1893-leipzig-wahren.de
vorstand@tsv-1893-leipzig-wahren.de","Barrierefreie Sportstätte mit öffentlicher Nutzung
TSV 1893 Wahren e.V.
Www.tsv-1893-leipzig-wahren.de
vorstand@tsv-1893-leipzig-wahren.de","(0341) 4 61 67 25","(0341) 4 61 67 25","schriftl., Knies","26.04.1999 00:00:00",12.313668,51.371653,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,120,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,,true,august-bebel-kampfbahn-an-der-elster-35-04159-leipzig-7a890df3
Bildung,"Billardtreffpunkt GmbH & Co. KG",fully,partly,true,false,"Erich-Zeigner-Allee 64",04229,Leipzig,"täglich von 10.00 - 4.00 Uhr","Herr Kannemith","Herr Kannemith","www.billardtreffpunkt.de
kontakt@billardtreffpunkt.de","www.billardtreffpunkt.de
kontakt@billardtreffpunkt.de","4 79 26 10","4 79 26 91",schriftl.,"10.07.1998 00:00:00",12.3359765,51.3237724,false,false,0,false,0,,false,66,17,true,true,false,false,,false,0,0,0,false,false,false,-,false,,false,0,93,SomeDoor,false,false,false,false,true,false,false,true,0,250,false,250,360,100,100,"im Objekt",ausreichend,true,false,false,0,0,false,false,false,80,false,false,"0,00000000e+00",250,120,250,200,50,200,false,false,false,,false,false,false,false,true,,true,billardtreffpunkt-gmbh--and--co.-kg-erich-zeigner-allee-64-04229-leipzig-45393ca7
Bildung,"Bruno-Plache-Stadion (Fußball)",fully,false,false,false,"Connewitzer Str. 21",04289,Leipzig,,,,"1. FC Lokomotove Leipzig e.V.;
Internet: www.lok-leipzig.com; E-Mail: geschaeftsstelle@lok-leipzig.com","1. FC Lokomotove Leipzig e.V.;
Internet: www.lok-leipzig.com; E-Mail: geschaeftsstelle@lok-leipzig.com","(0341) 86 99 90","(0341) 8 69 99 11","S. Wolf","23.04.2003 00:00:00",12.41813,51.30306,true,true,0,true,1,,false,28,12,false,false,false,true,Spielertunnel,false,0,0,0,false,false,false,-,false,,false,0,93,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,true,"Hauseigene Parkplätze nach tel. Absprache für Rollstuhlfahrer nutzbar,
Hilfestellungen nach Anruf in der Geschäftsstelle",true,bruno-plache-stadion-fussball-connewitzer-str.-21-04289-leipzig-de6e176e
Bildung,"Galopprennbahn ""Scheibenholz""",fully,false,false,false,"Rennbahnweg 2",04107,Leipzig,,,,"Internet: www.galoppimscheibenholz.de;
E-Mail: info-Irrs@galoppimscheibenholz.de","Internet: www.galoppimscheibenholz.de;
E-Mail: info-Irrs@galoppimscheibenholz.de","(0341) 9 60 43 27","(0341) 9 60 43 29","S. Wolf","18.04.2003 00:00:00",12.35766,51.32635,true,true,4,false,0,,false,6,13,false,false,false,true,"Zufahrtsweg hinter Haupttribüne rechts neben Treppeneingang",true,10700,280,83,false,false,false,2.62,false,,false,0,104,SomeDoor,false,false,false,false,true,false,false,false,0,0,false,0,0,0,0,,ausreichend,true,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,"Parkplätze etwa 250 m entfernt;
Zufahrtsweg nicht asphaltiert, Rekonstruktion läuft",true,galopprennbahn-scheibenholz-rennbahnweg-2-04107-leipzig-7bee7e9e
Bildung,Karl-Enders-Sportpark,fully,false,false,false,"Demmeringstr. 104",04179,Leipzig,,,,"www.spvgg-1899-leipzig.de

svl@spvgg-1899-leipzig.de","www.spvgg-1899-leipzig.de

svl@spvgg-1899-leipzig.de","(0341) 4 78 58 44","(0341) 92 61 73 04","schriftl., Knies","26.04.1999 00:00:00",12.31655,51.3334,false,false,0,false,0,,false,0,0,false,false,false,false,,false,0,0,0,false,false,false,-,false,,false,0,120,SomeDoor,false,false,false,false,false,false,false,false,0,0,false,0,0,0,0,,ausreichend,false,false,true,0,0,false,false,false,0,false,false,"0,00000000e+00",0,0,0,0,0,0,false,false,false,,false,false,false,false,false,"Barrierefreie Sportstätte mit öffentlicher Nutzung
SVg 1899 Leipzig e.V.",true,karl-enders-sportpark-demmeringstr.-104-04179-leipzig-94e465f8
