Kategorie,Titel,Eingangsbereich-rollstuhlgerecht,Personenaufzug-rollstuhlgerecht,Personenaufzug-vorhanden,Toilette-rollstuhlgerecht,Strasse,PLZ,Ort,Oeffnungszeiten,Longitude,Latitude,ID,Parkplatz-vorhanden,Parkplatz-vor-Einrichtung-vorhanden,Anzahl-Behindertenparkplaetze-v-Einrichtung,Hauseigener-Parkplatz-vorhanden,Anzahl-Behindertenparkplaetze-auf-hauseigenem-Parkplatz,Ort-hauseigener-Parkplatz,Stufen-bis-Eingang-vorhanden,Anzahl-der-Stufen-bis-Eingang,Hoehe-einer-Stufe-bis-Eingang-cm,Eingang-Handlauf-durchgehend-links-vorhanden,Eingang-Handlauf-durchgehend-rechts-vorhanden,Eingang-Farbliche-Markierung-erste-u-letzte-Stufe-vorhanden,Alternativer-Eingang-fuer-Rollstuhlfahrer-vorhanden,Ort-alternativer-Eingang-fuer-Rollstuhlfahrer,Rampe-vor-Eingang-vorhanden,Laenge-der-Rampe-cm,Hoehe-der-Rampe-cm,Breite-der-Rampe-cm,Rampe-Handlauf-durchgehend-links-vorhanden,Rampe-Handlauf-durchgehend-rechts-vorhanden,Rampe-Farbliche-Markierung-an-Beginn-u-Ende-der-Rampe-vorhanden,Eingang-Klingel-vorhanden,Eingang-Ort-der-Klingel,Eingang-Klingel-mit-Wechselsprechanlage-vorhanden,Eingang-Hoehe-oberster-Bedienknopf-von-Klingel-cm,Kleinste-Tuerbreite-bis-Erreichen-der-Einrichtung-cm,Tuerart-am-Eingang-Automatische-Tuer,Tuerart-am-Eingang-Halbautomatische-Tuer,Tuerart-am-Eingang-Drehtuer,Tuerart-am-Eingang-Schiebetuer,Tuerart-am-Eingang-Drehfluegeltuer,Tuerart-am-Eingang-Pendeltuer,Tuerart-am-Eingang-andere-Tuerart,Aufzug-in-der-Einrichtung-vorhanden,Anzahl-der-Stufen-bis-Aufzug-in-der-Einrichtung,Aufzug-Tuerbreite-cm,Stufen-bis-Aufzug-in-der-Einrichtung-vorhanden,Aufzug-Breite-Innenkabine-cm,Aufzug-Tiefe-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-in-Innenkabine-cm,Aufzug-Hoehe-oberster-Bedienknopf-außerhalb-cm,Aufzug-Ort-Aufenthaltsort-Aufzugsberechtigter,Toilette-in-der-Einrichtung-vorhanden,Toilette-mit-Piktogramm-als-Behindertentoilette-gekennzeichnet,Stufen-bis-Toilette-in-Einrichtung-vorhanden,Anzahl-Stufen-bis-Toilette-in-Einrichtung,Hoehe-der-Stufen-bis-Toilette-in-Einrichtung-cm,Stufen-bis-Toilette:-Handlauf-durchgehend-links-vorhanden,Stufen-bis-Toilette:-Handlauf-durchgehend-rechts-vorhanden,Stufen-bis-Toilette-Farbliche-Markierung-erste-u-letzte-Stufe,Tuerbreite-der-Toilettenkabine-cm,ToilettenTuer-von-außen-entriegelbar,Notklingel-in-Toilettenkabine-vorhanden,Hoehe-Notklingel-in-Toilettenkabine,Bewegungsflaeche-vor-WC-Tiefe-cm,Bewegungsflaeche-vor-WC-Breite-cm,Bewegungsflaeche-links-vom-WC:-Tiefe-cm,Bewegungsflaeche-links-vom-WC:-Breite-cm,Bewegungsflaeche-rechts-vom-WC:-Tiefe-cm,Bewegungsflaeche-rechts-vom-WC:-Breite-cm,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Fotozelle,Aktivierung-Amatur-Waschbecken-Toilettenkabine-mit-Hebelarm,Besondere-Hilfestellungen-f-Menschen-m-Hoerbehinderung-vorhanden,Besondere-Hilfestellungen-f-Menschen-m-Seebhind-Blinde-vorhanden,Allgemeine-Hilfestellungen-vor-Ort-vorhanden,Beschreibung-Hilfestellungen-vor-Ort
Bildung,"Seniorenbüro Stadtbezirk Nordwest",vollständig,nein,nein,nein,"Horst-Heilmann-Str. 4",04159,Leipzig,"Mo, Do 9.00 - 17.00 Uhr
Di, Mi  9.00 -18.00 Uhr
Fr  10.00 - 16.30 Uhr",12.3304804,51.3735073,seniorenbuero-stadtbezirk-nordwest-horst-heilmann-str.-4-04159-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,Haupteingang,nein,"9,60000000e+01","1,05000000e+02",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"6,50000000e+01",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,"mobile Modenschauen;
Do 11 - 14 Uhr Beratung in Fragen Bestattungshilfe;
individuelle Nutzung möglich, Imbissangebot"
Bildung,"Seniorenbüro Stadtbezirk Süd",vollständig,nein,nein,nein,"Prinz-Eugen-Str. 1",04277,Leipzig,,12.37437,51.30352,seniorenbuero-stadtbezirk-sued-prinz-eugen-str.-1-04277-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","9,40000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"8,00000000e+01",ja,nein,"0,00000000e+00","6,00000000e+01","1,50000000e+02","5,50000000e+01","9,60000000e+01","5,50000000e+01","1,30000000e+01",nein,ja,nein,nein,ja,"Räume werden auch anderen Verbänden und Vereinen zur Verfügung gestellt;"
Bildung,"Seniorenbüro Stadtbezirk Südost",vollständig,ja,nein,vollständig,"Stötteritzer Str. 28",04317,Leipzig,,12.4067662,51.3260534,seniorenbuero-stadtbezirk-suedost-stoetteritzer-str.-28-04317-leipzig,ja,ja,2,nein,0,,nein,0,"0,00000000e+00",ja,ja,nein,ja,"ebenerdiger Zugang über Wirtschafts- (Innen)hof des Altenheimes",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","9,50000000e+01",ja,nein,nein,nein,nein,nein,nein,ja,0,"2,50000000e+02",nein,"2,50000000e+02","1,75000000e+02","8,00000000e+01","8,00000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,30000000e+01",ja,ja,"0,00000000e+00","2,00000000e+02","2,60000000e+02","7,00000000e+01","1,04000000e+02","7,00000000e+01","1,14000000e+02",nein,ja,nein,nein,nein,"Lift mit Ansage der Etagen und taktilen Bedienelementen; je eine Behindertentoilette für Damen und für Herren;"
Bildung,"Seniorenwohnpark Connewitz",vollständig,nein,nein,teilweise,"Biedermannstr. 40",04277,Leipzig,,12.3767469,51.3068053,seniorenwohnpark-connewitz-biedermannstr.-40-04277-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,Haupteingang,ja,"1,14000000e+02","9,50000000e+01",nein,nein,nein,nein,nein,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,40000000e+01",nein,ja,"7,50000000e+01","2,00000000e+02","3,00000000e+02","6,70000000e+01","7,00000000e+01","5,40000000e+01","9,00000000e+01",nein,ja,nein,nein,ja,"täglich Mittagstisch"
Bildung,"Tageszentrum vielfalt mit Theater aHnungslos",nein,nein,nein,nein,"Oberdorfstr. 15",04299,Leipzig,"Mo 10.00 - 21.00 Uhr
Di  10.00 - 16.00 Uhr
Mi  10.00 - 18.00 Uhr
Do 13.00 - 19.00 Uhr
Fr   10.00 - 14.00 Uhr",12.42415,51.32174,tageszentrum-vielfalt-mit-theater-ahnungslos-oberdorfstr.-15-04299-leipzig,ja,ja,0,ja,0,"im Innenhof",ja,18,"1,90000000e+01",ja,nein,nein,nein,,nein,,,,nein,nein,nein,ja,Eingangstür,nein,"1,15000000e+02","9,40000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,30000000e+01",ja,ja,"1,00000000e+02","1,10000000e+02","1,48000000e+02","7,50000000e+01","6,00000000e+01","7,50000000e+01","5,00000000e+01",nein,nein,nein,nein,ja,"Toilette mit Stützgriffen im Parterre"
Bildung,"Vereinshaus Wasser-Stadt-Leipzig e.V.",vollständig,nein,nein,nein,"Industriestr. 72 - 76",04229,Leipzig,"nach Veranstaltungsplan",12.3335239,51.3280481,vereinshaus-wasser-stadt-leipzig-e.v.-industriestr.-72---76-04229-leipzig,ja,ja,0,nein,0,,nein,0,"0,00000000e+00",ja,ja,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,"rechts neben der Tür",nein,"1,09000000e+02","1,60000000e+02",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,30000000e+01",ja,ja,"1,00000000e+02","1,50000000e+02","1,50000000e+02","7,00000000e+01","1,20000000e+02","7,00000000e+01","1,50000000e+01",nein,ja,nein,nein,ja,
Bildung,"Zur Mockauer Post",teilweise,nein,nein,nein,"Kieler Str. 63-65",04357,Leipzig,"Mo, Di, Do  10.00 - 17.00 Uhr;
Mi  9.00 - 17.00 uhr
Fr  11.00 - 18.00 Uhr",12.4161292,51.3752426,zur-mockauer-post-kieler-str.-63-65-04357-leipzig,nein,nein,0,nein,0,,ja,1,"1,30000000e+01",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,"rechts neben Eingangstür",nein,"0,00000000e+00","1,00000000e+02",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"8,00000000e+01",ja,nein,"0,00000000e+00","1,04000000e+02","1,00000000e+02","5,00000000e+01","3,30000000e+01","5,00000000e+01","3,00000000e+01",nein,nein,nein,nein,ja,"WC-Tür öffnet nach innen;
Ansprechpartner in sozialen Fragen; 
verschiedene Veranstaltungen;
Mittagstisch;"
Bildung,"DEUTSCHES LITERATURINSTITUT LEIPZIG",nein,nein,nein,nein,"Wächterstr. 34",04107,Leipzig,"Mo        13.00 - 16.00 Uhr
Di, Do  10.00 - 12.00 Uhr und 13.00 - 16.00 Uhr        
Mi     13.00 - 18.00 Uhr
Fr   10.00 - 13.00 Uhr
In Semesterferien und vorlesungsfreien Zeiten verkürzte Öffnungszeiten",12.36754,51.33381,deutsches-literaturinstitut-leipzig-waechterstr.-34-04107-leipzig,ja,ja,2,nein,0,,ja,7,"1,50000000e+01",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,"am vorderen Gartentor",nein,"1,35000000e+02","8,00000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"8,50000000e+01",nein,nein,"0,00000000e+00","8,50000000e+01","2,75000000e+02","6,00000000e+01","1,90000000e+02","6,00000000e+01","6,00000000e+01",nein,ja,nein,nein,ja,
Bildung,"Geistes- und Sozialwissenschaftliche Fakultät der Universität Leipzig",teilweise,nein,ja,teilweise,"Johannisgasse 26",04103,Leipzig,"Mo - Fr  9 - 18 Uhr",12.3854596,51.3370498,geistes--und-sozialwissenschaftliche-fakultaet-der-universitaet-leipzig-johannisgasse-26-04103-leipzig,nein,nein,0,nein,0,,nein,8,"1,70000000e+01",ja,nein,nein,ja,"Treppenplattformlift mit Dauerknopfdruck zur Freischaltung;",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","8,60000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"8,90000000e+01",nein,"1,50000000e+02","1,38000000e+02","1,25000000e+02","1,01000000e+02",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,20000000e+01",ja,ja,"1,90000000e+01","2,15000000e+02","2,00000000e+02","7,20000000e+01","1,35000000e+02","7,20000000e+01","7,70000000e+01",nein,ja,nein,ja,ja,"Aufzug mit Ansage und ertastbarer Tastatur; Behinderten-WC im Untergeschoss nicht von innen verschließbar"
Bildung,Geographie,nein,nein,nein,nein,"Johannisallee 19",04103,Leipzig,"Mo 10.00 - 12.00 Uhr  und  13.00 - 17.30 Uhr
Di  8.00 - 12.00 Uhr  und  13.00 - 15.00 Uhr
Mi, Do  8.00 - 12.00 Uhr und 13.00 - 17.30 Uhr
Fr  8.00 - 12.00 Uhr  und  13.00 - 15.00 Uhr",12.3944931,51.3315524,geographie-johannisallee-19-04103-leipzig,nein,nein,0,nein,0,,ja,28,"1,70000000e+01",ja,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","8,60000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"7,00000000e+01",ja,nein,"0,00000000e+00","1,77000000e+02","1,80000000e+02","6,80000000e+01","1,70000000e+01","8,70000000e+01","1,43000000e+02",nein,nein,nein,nein,ja,
Bildung,Geowissenschaften,teilweise,nein,ja,nein,"Talstr. 35",04103,Leipzig,"Mo - Do  9.00 - 12.00 Uhr  und 13.00 - 16.00 Uhr

Fr  9.00 - 12.00 Uhr",12.38584,51.33194,geowissenschaften-talstr.-35-04103-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,"Hofeingang (links vom Haupteingang",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","8,20000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"1,13000000e+02",nein,"1,18000000e+02","2,03000000e+02","1,29000000e+02","1,29000000e+02",Bibliothek,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"7,80000000e+01",nein,nein,"0,00000000e+00","8,90000000e+01","9,40000000e+01","8,80000000e+01","4,50000000e+01","6,80000000e+01","4,00000000e+01",nein,nein,nein,nein,ja,"Literatur für: Geophysik, Geologie, Paläontologie, Meteorologie (incl. Zeitschriften und Karten)"
Bildung,"Hochschule für Musik und Theater ""Felix Mendelssohn Bartholdy"" Leipzig",nein,ja,nein,teilweise,"Grassistr. 8 ",04107,Leipzig,"Mo - Fr    7.00 - 22.00 Uhr
Sonderzeiten zu Feiertagen und studienfreier Zeit",12.36693,51.33209,hochschule-fuer-musik-und-theater-felix-mendelssohn-bartholdy-leipzig-grassistr.-8-04107-leipzig,ja,ja,2,nein,0,,nein,30,"1,80000000e+01",nein,nein,nein,ja,,ja,"3,00000000e+02","8,00000000e+01","1,20000000e+02",nein,nein,nein,ja,"rechts neben der Tür",ja,"1,00000000e+02","1,00000000e+02",nein,ja,nein,nein,nein,nein,nein,ja,0,"1,69000000e+02",nein,"1,70000000e+02","2,67000000e+02","8,80000000e+01","8,50000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,40000000e+01",ja,ja,"1,08000000e+02","2,40000000e+02","1,64000000e+02","5,40000000e+01","9,60000000e+01","4,40000000e+01","8,30000000e+01",nein,ja,nein,nein,ja,"Bibliothek, Archiv und Instrumentenausleihe"
Bildung,"Hochschule für Telekommunikation Leipzig",teilweise,nein,ja,teilweise,"Gustav-Freytag-Str. 43-45",04277,Leipzig,"Mo - Do  bis 17.00 Uhr
Fr             bis 15.00 Uhr",12.37492,51.31287,hochschule-fuer-telekommunikation-leipzig-gustav-freytag-str.-43-45-04277-leipzig,ja,ja,0,ja,0,,nein,4,"1,60000000e+01",nein,nein,nein,ja,"Eingang Eichendorfstr. 14 c mit Rampe",ja,"1,20000000e+03","6,60000000e+01","1,22000000e+02",ja,ja,nein,nein,,nein,"0,00000000e+00","8,30000000e+01",nein,ja,nein,nein,nein,nein,nein,ja,0,"9,90000000e+01",nein,"1,53000000e+02","1,33000000e+02","9,20000000e+01","9,70000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,30000000e+01",ja,ja,"8,70000000e+01","1,28000000e+02","2,50000000e+02","7,00000000e+01","1,22000000e+02","7,00000000e+01","1,45000000e+02",nein,ja,nein,nein,ja,
Bildung,"Institut für Informatik und Rechenzentrum - Interim",vollständig,nein,ja,teilweise,"Johannisgasse 26",04103,Leipzig,"Lehrbuchsammlung und Freihand Informatik:
Mo - Fr  8 - 18 Uhr

Freihand Mathematik:
Mo - Do 9.00 - 17.00 uhr
Fr  9.00 - 16.00 Uhr

Vorlesungsfreie Zeit: Mo - Fr  9-16 Uhr",12.3854596,51.3370498,institut-fuer-informatik-und-rechenzentrum---interim-johannisgasse-26-04103-leipzig,nein,nein,0,nein,0,,nein,8,"1,80000000e+01",ja,nein,nein,ja,"Treppenplattformlift mit Dauerknopfdruck zur Freischaltung, über Klingel Mitarbeiter rufen;",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,,ja,"9,00000000e+01","1,00000000e+02",nein,nein,nein,nein,ja,nein,nein,ja,0,"8,90000000e+01",nein,"1,50000000e+02","1,38000000e+02","1,25000000e+02","1,01000000e+02",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,20000000e+01",ja,ja,"1,90000000e+01","2,15000000e+02","2,00000000e+02","7,20000000e+01","1,35000000e+02","7,20000000e+01","7,70000000e+01",nein,ja,nein,ja,ja,"Aufzug mit Etagenansage und Tastatur in Brailleschrift;
Lehrbuchsammlung und Freihand-Informatik im Erdgeschoss; Freihand-Mathematik im 1. OG; Türe zum Behinderten-WC im UG nicht verschließbar;"
Bildung,Physik,teilweise,nein,ja,teilweise,"Linnéstr. 5",04103,Leipzig,"Mo - Mi   9.00 - 12.00 Uhr und 13.00 - 18.00 Uhr
Do, Fr   9.00 - 12.00 Uhr und 13.00 - 16.00 Uhr",12.391913,51.326965,physik-linnéstr.-5-04103-leipzig,nein,nein,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","8,10000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"8,60000000e+01",nein,"9,30000000e+01","2,09000000e+02","8,50000000e+01","8,40000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"8,50000000e+01",ja,nein,"0,00000000e+00","1,06000000e+02","1,06000000e+02","5,80000000e+01","7,00000000e+00","5,80000000e+01","8,30000000e+01",ja,nein,nein,nein,ja,"Durchgang zwischen den Regalen 82 cm"
Bildung,"Polygrafische Technik (FB)",vollständig,nein,ja,nein,"Gutenbergplatz 2-4",04103,Leipzig,"Mo - Fr  9.00 - 18.00 Uhr",12.3930146,51.3367101,polygrafische-technik-fb-gutenbergplatz-2-4-04103-leipzig,ja,ja,0,ja,0,,nein,9,"1,40000000e+01",ja,ja,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","9,00000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"1,97000000e+02",nein,"1,93000000e+02","1,53000000e+02","0,00000000e+00","0,00000000e+00",,nein,nein,ja,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",nein,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,
Bildung,"Rechtswissenschaftliche Fakultät",vollständig,ja,nein,vollständig,"Burgstr. 27 ",04109,Leipzig,"Mo - Fr  8 - 21Uhr;
Sa  9 - 17 Uhr

Zeitschriftenlesesaal:
Mo - Fr  9 - 19 Uhr;
Sa  11 - 15 Uhr",12.3736356,51.3376842,rechtswissenschaftliche-fakultaet-burgstr.-27-04109-leipzig,ja,nein,0,ja,1,"Tiefgarage im Haus",nein,0,"0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,,nein,"0,00000000e+00","9,40000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","1,40000000e+02","8,50000000e+01","8,50000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"1,06000000e+02",ja,ja,"6,00000000e+01","1,50000000e+02","2,20000000e+02","7,00000000e+01","1,00000000e+02","7,00000000e+01","9,50000000e+01",nein,ja,nein,nein,ja,"in der Tiefgarage;
interner Aufzug zwischen Bibliothek und Fakultät kein Selbstfahrer;"
Bildung,"Sportwissenschaftliche Fakultät",vollständig,nein,nein,vollständig,"Jahnallee 59",04109,Leipzig,"Mo - Do   10.00 - 18.00 Uhr
Fr 10.00 - 16.00 Uhr",12.34965,51.33971,sportwissenschaftliche-fakultaet-jahnallee-59-04109-leipzig,ja,ja,0,ja,0,,nein,3,"1,50000000e+01",nein,nein,nein,ja,"Hauseingang HI - Schwimmhalle",ja,"1,50000000e+03","4,50000000e+01","1,00000000e+02",ja,ja,nein,nein,,nein,"0,00000000e+00","1,00000000e+02",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"1,00000000e+02",ja,nein,"0,00000000e+00","2,00000000e+02","3,00000000e+02","1,00000000e+02","1,00000000e+02","1,00000000e+02","1,00000000e+02",nein,ja,nein,nein,ja,
Bildung,"Deutsche Nationalbibliothek Leipzig bis 2006 ""Deutsche Bücherei""",vollständig,ja,nein,teilweise,"Deutscher Platz 1",04103,Leipzig,"Mo bis Fr  8 - 22 Uhr 
Sa  9 - 18 Uhr",12.3962302,51.3220223,deutsche-nationalbibliothek-leipzig-bis-2006-deutsche-buecherei-deutscher-platz-1-04103-leipzig,ja,ja,3,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,"Behinderteneingang links neben Haupttreppe - bitte klingeln",ja,"5,25000000e+02","3,40000000e+01","0,00000000e+00",ja,ja,nein,ja,"links am Nebeneingang",nein,"0,00000000e+00","1,00000000e+02",nein,ja,nein,nein,nein,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","1,38000000e+02","9,50000000e+01","9,00000000e+01",,ja,nein,nein,0,"0,00000000e+00",nein,nein,nein,"9,50000000e+01",ja,ja,"0,00000000e+00","1,36000000e+02","1,50000000e+02","7,00000000e+01","9,80000000e+01","7,00000000e+01","1,50000000e+02",nein,ja,nein,ja,ja,"Rollstuhlfahrerplatz im großen Lesesaal (Beinraumhöhe 65 cm); Blindenarbeitsplatz im Informationslesesaal (bitte anmelden) mit Scanner, Lupe, Braillezeile und Sprachausgabe; Cafeteria im EG; Behinderten-WC im 1. OG"
Bildung,"Deutsche Zentralbücherei für Blinde (DZB)",teilweise,nein,ja,teilweise,"Gustav-Adolf-Str. 7",04105,Leipzig,"Mo bis Do  9.00 - 12.00 Uhr  und 13.00 - 15.00 Uhr
Fr  9.00 - 12.00 Uhr und 13.00 - 14.00 Uhr

Ausleihe: 1.Etage Zimmer 17;
Verkauf: 1. Etage Zimmer 16",12.3659864,51.34489,deutsche-zentralbuecherei-fuer-blinde-dzb-gustav-adolf-str.-7-04105-leipzig,ja,ja,2,nein,0,,nein,10,"1,80000000e+01",ja,ja,ja,ja,"Hubtisch auf der Hofseite",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,"Hofseite, Hubtisch",nein,,"8,40000000e+01",nein,ja,nein,nein,ja,nein,nein,ja,0,"1,00000000e+02",nein,"9,80000000e+01","1,73000000e+02","1,28000000e+02","9,00000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"1,04000000e+02",ja,ja,"5,50000000e+01","1,60000000e+02","2,20000000e+02","4,00000000e+01","1,10000000e+02","5,60000000e+01","6,80000000e+01",nein,ja,nein,ja,ja,"Blindenleitsystem vor dem Haus; durchgängiger Handlauf im Haus;
Hörbuchausleihe kostenlos; kostenlose Ausleihe von Literatur in Blindenschrift; Verkauf von Literatur, Reliefs und Zeitschriften in Blindenschrift, von Literatur in Großdruck,"
Bildung,"MONAliesA - Feministische Bibliothek im Lotta e.V.",teilweise,ja,nein,teilweise,"Bernhard-Göring-Str. 152",04277,Leipzig,"Di, Mi, Do 15 - 19 Uhr und nach Vereinbarung",12.3761968,51.3110022,monaliesa---feministische-bibliothek-im-lotta-e.v.-bernhard-goering-str.-152-04277-leipzig,ja,ja,2,nein,0,,nein,,"0,00000000e+00",nein,nein,nein,nein,,ja,"1,16500000e+03","5,60000000e+01","1,20000000e+02",ja,ja,nein,ja,"links neben der Tür",ja,"1,08000000e+02","8,10000000e+01",nein,nein,nein,nein,ja,nein,nein,ja,0,"9,00000000e+01",nein,"1,10000000e+02","1,40000000e+02","9,10000000e+01","9,20000000e+01",,ja,ja,nein,0,"0,00000000e+00",nein,nein,nein,"9,50000000e+01",ja,ja,"4,50000000e+01","2,00000000e+02","1,73000000e+02","7,10000000e+01","4,70000000e+01","7,10000000e+01","9,80000000e+01",nein,ja,nein,nein,ja,"Behinderten-WC im EG;
- ca. 12 000 mädchen- und frauenspezifische Bücher, sortiert nach mehr als 90 Sachgebieten;
- Lesungen, Diskussionen, Galerie-Events, Workshops"
Bildung,"Schulbibliothek des Wilhelm-Ostwald-Gymnasiums",vollständig,nein,nein,vollständig,"Willi-Bredel-Str. 13",04279,Leipzig,"Mo, Do     9.00 - 14.00 Uhr
Di, Mi, Fr  9.00 - 18.00 Uhr",12.40274,51.30067,schulbibliothek-des-wilhelm-ostwald-gymnasiums-willi-bredel-str.-13-04279-leipzig,ja,ja,0,nein,0,,nein,0,"0,00000000e+00",nein,nein,nein,ja,"ebenerdig vom Schulhofeingang der 51. Schule;",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,ja,"links neben dem Eingang",ja,"9,80000000e+01","9,40000000e+01",nein,nein,nein,nein,ja,nein,nein,nein,0,"0,00000000e+00",nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",,nein,nein,nein,0,"0,00000000e+00",nein,nein,nein,"0,00000000e+00",ja,nein,"0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00","0,00000000e+00",nein,nein,nein,nein,ja,"Klingel für Rollstuhlfahrer links neben dem Eingang;"
